regiao,uf,cod_ibge,municipio,ano_diagnostico,Branca,Preta,Amarela,Parda,Indígena,Ignorado,2023,analfabeto,1ª a 4ª série incompleta,4ª série completa,5ª a 8ª série incompleta,fundamental completo,médio incompleto,médio completo,superior incompleto,superior completo,nao_informado
NORDESTE,AL,270730.0,Porto Calvo,2017,0.0,0.0,0.0,6.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270740.0,Porto de Pedras,2017,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270750.0,Porto Real do Colégio,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270760.0,Quebrangulo,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270770.0,Rio Largo,2017,1.0,0.0,0.0,8.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270780.0,Roteiro,2017,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270790.0,Santa Luzia do Norte,2017,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270800.0,Santana do Ipanema,2017,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270810.0,Santana do Mundaú,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270830.0,São José da Laje,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270860.0,São Miguel dos Campos,2017,0.0,0.0,0.0,11.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270870.0,São Miguel dos Milagres,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270880.0,São Sebastião,2017,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270890.0,Satuba,2017,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270900.0,Tanque d'Arca,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270910.0,Taquarana,2017,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270915.0,Teotônio Vilela,2017,2.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270920.0,Traipu,2017,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270930.0,União dos Palmares,2017,0.0,0.0,0.0,6.0,,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270940.0,Viçosa,2017,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270020.0,Anadia,2018,0.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270030.0,Arapiraca,2018,16.0,1.0,0.0,17.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270040.0,Atalaia,2018,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270050.0,Barra de Santo Antônio,2018,2.0,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270060.0,Barra de São Miguel,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270080.0,Belém,2018,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270120.0,Cacimbinhas,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270130.0,Cajueiro,2018,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270135.0,Campestre,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270140.0,Campo Alegre,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270170.0,Capela,2018,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270200.0,Coité do Nóia,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270210.0,Colônia Leopoldina,2018,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270220.0,Coqueiro Seco,2018,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270230.0,Coruripe,2018,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270235.0,Craíbas,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270240.0,Delmiro Gouveia,2018,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270250.0,Dois Riachos,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270255.0,Estrela de Alagoas,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270280.0,Flexeiras,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270290.0,Girau do Ponciano,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270300.0,Ibateguara,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270330.0,Inhapi,2018,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270370.0,Jaramataia,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270375.0,Jequiá da Praia,2018,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270380.0,Joaquim Gomes,2018,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270410.0,Lagoa da Canoa,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270420.0,Limoeiro de Anadia,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270430.0,Maceió,2018,57.0,9.0,8.0,320.0,0.0,8.0,,,,,,,,,,,0.0
NORDESTE,AL,270440.0,Major Isidoro,2018,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270450.0,Maragogi,2018,1.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270470.0,Marechal Deodoro,2018,1.0,1.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270510.0,Matriz de Camaragibe,2018,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270520.0,Messias,2018,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270540.0,Monteirópolis,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270550.0,Murici,2018,1.0,0.0,0.0,5.0,0.0,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270570.0,Olho d'Água das Flores,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270580.0,Olho d'Água do Casado,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270600.0,Olivença,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270610.0,Ouro Branco,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270630.0,Palmeira dos Índios,2018,1.0,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270640.0,Pão de Açúcar,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270644.0,Paripueira,2018,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270670.0,Penedo,2018,0.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270710.0,Piranhas,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270730.0,Porto Calvo,2018,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270740.0,Porto de Pedras,2018,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270750.0,Porto Real do Colégio,2018,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270770.0,Rio Largo,2018,2.0,1.0,0.0,10.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270790.0,Santa Luzia do Norte,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270800.0,Santana do Ipanema,2018,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270810.0,Santana do Mundaú,2018,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270850.0,São Luís do Quitunde,2018,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270860.0,São Miguel dos Campos,2018,1.0,0.0,1.0,6.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270870.0,São Miguel dos Milagres,2018,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270880.0,São Sebastião,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270890.0,Satuba,2018,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270915.0,Teotônio Vilela,2018,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270930.0,União dos Palmares,2018,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270940.0,Viçosa,2018,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270030.0,Arapiraca,2019,13.0,0.0,0.0,25.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270040.0,Atalaia,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270050.0,Barra de Santo Antônio,2019,0.0,0.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270100.0,Boca da Mata,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270110.0,Branquinha,2019,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270130.0,Cajueiro,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270160.0,Canapi,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270200.0,Coité do Nóia,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270210.0,Colônia Leopoldina,2019,1.0,0.0,0.0,6.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270230.0,Coruripe,2019,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270240.0,Delmiro Gouveia,2019,0.0,0.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270280.0,Flexeiras,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270300.0,Ibateguara,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270330.0,Inhapi,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270360.0,Japaratinga,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270400.0,Junqueiro,2019,0.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270430.0,Maceió,2019,82.0,14.0,3.0,305.0,,6.0,,,,,,,,,,,0.0
NORDESTE,AL,270440.0,Major Isidoro,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270450.0,Maragogi,2019,2.0,0.0,1.0,5.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270470.0,Marechal Deodoro,2019,2.0,1.0,0.0,6.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270480.0,Maribondo,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270510.0,Matriz de Camaragibe,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270520.0,Messias,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270550.0,Murici,2019,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270560.0,Novo Lino,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270580.0,Olho d'Água do Casado,2019,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270610.0,Ouro Branco,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270630.0,Palmeira dos Índios,2019,2.0,0.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270644.0,Paripueira,2019,0.0,0.0,0.0,3.0,,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270670.0,Penedo,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270690.0,Pilar,2019,0.0,0.0,0.0,7.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270730.0,Porto Calvo,2019,2.0,0.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270740.0,Porto de Pedras,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270750.0,Porto Real do Colégio,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270760.0,Quebrangulo,2019,0.0,2.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270770.0,Rio Largo,2019,1.0,0.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270790.0,Santa Luzia do Norte,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270800.0,Santana do Ipanema,2019,3.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270850.0,São Luís do Quitunde,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270860.0,São Miguel dos Campos,2019,1.0,0.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270880.0,São Sebastião,2019,0.0,0.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270910.0,Taquarana,2019,0.0,0.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270915.0,Teotônio Vilela,2019,1.0,0.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270930.0,União dos Palmares,2019,2.0,0.0,0.0,7.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270940.0,Viçosa,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270030.0,Arapiraca,2020,11.0,1.0,1.0,26.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270040.0,Atalaia,2020,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270050.0,Barra de Santo Antônio,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270060.0,Barra de São Miguel,2020,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270100.0,Boca da Mata,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270110.0,Branquinha,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270120.0,Cacimbinhas,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270140.0,Campo Alegre,2020,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270170.0,Capela,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270210.0,Colônia Leopoldina,2020,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270220.0,Coqueiro Seco,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270230.0,Coruripe,2020,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270240.0,Delmiro Gouveia,2020,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270260.0,Feira Grande,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270270.0,Feliz Deserto,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270280.0,Flexeiras,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270300.0,Ibateguara,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270330.0,Inhapi,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270400.0,Junqueiro,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270420.0,Limoeiro de Anadia,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270430.0,Maceió,2020,55.0,7.0,4.0,269.0,0.0,10.0,,,,,,,,,,,0.0
NORDESTE,AL,270450.0,Maragogi,2020,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270460.0,Maravilha,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270470.0,Marechal Deodoro,2020,1.0,1.0,0.0,7.0,0.0,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270480.0,Maribondo,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270510.0,Matriz de Camaragibe,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270520.0,Messias,2020,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270550.0,Murici,2020,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270570.0,Olho d'Água das Flores,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270580.0,Olho d'Água do Casado,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270600.0,Olivença,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270630.0,Palmeira dos Índios,2020,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270640.0,Pão de Açúcar,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270650.0,Passo de Camaragibe,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270670.0,Penedo,2020,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270680.0,Piaçabuçu,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270690.0,Pilar,2020,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270710.0,Piranhas,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270730.0,Porto Calvo,2020,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270750.0,Porto Real do Colégio,2020,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270770.0,Rio Largo,2020,0.0,0.0,0.0,7.0,1.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270800.0,Santana do Ipanema,2020,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270830.0,São José da Laje,2020,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270840.0,São José da Tapera,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270850.0,São Luís do Quitunde,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270860.0,São Miguel dos Campos,2020,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270870.0,São Miguel dos Milagres,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270880.0,São Sebastião,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270890.0,Satuba,2020,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270910.0,Taquarana,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270915.0,Teotônio Vilela,2020,0.0,0.0,0.0,6.0,0.0,1.0,,,,,,,,,,,0.0
NORDESTE,AL,270920.0,Traipu,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270930.0,União dos Palmares,2020,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270940.0,Viçosa,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270020.0,Anadia,2021,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270030.0,Arapiraca,2021,5.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270040.0,Atalaia,2021,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270050.0,Barra de Santo Antônio,2021,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270110.0,Branquinha,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270130.0,Cajueiro,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270140.0,Campo Alegre,2021,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270210.0,Colônia Leopoldina,2021,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270220.0,Coqueiro Seco,2021,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270230.0,Coruripe,2021,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270235.0,Craíbas,2021,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270240.0,Delmiro Gouveia,2021,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270260.0,Feira Grande,2021,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270270.0,Feliz Deserto,2021,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270280.0,Flexeiras,2021,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270290.0,Girau do Ponciano,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270300.0,Ibateguara,2021,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270320.0,Igreja Nova,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270380.0,Joaquim Gomes,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270390.0,Jundiá,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270400.0,Junqueiro,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270410.0,Lagoa da Canoa,2021,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270430.0,Maceió,2021,71.0,8.0,13.0,309.0,2.0,3.0,,,,,,,,,,,0.0
NORDESTE,AL,270450.0,Maragogi,2021,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270470.0,Marechal Deodoro,2021,4.0,1.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270480.0,Maribondo,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270520.0,Messias,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270550.0,Murici,2021,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270570.0,Olho d'Água das Flores,2021,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270580.0,Olho d'Água do Casado,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270600.0,Olivença,2021,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270610.0,Ouro Branco,2021,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270630.0,Palmeira dos Índios,2021,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270644.0,Paripueira,2021,2.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270650.0,Passo de Camaragibe,2021,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270670.0,Penedo,2021,2.0,0.0,1.0,8.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270680.0,Piaçabuçu,2021,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270690.0,Pilar,2021,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270710.0,Piranhas,2021,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
NORDESTE,AL,270730.0,Porto Calvo,2021,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
